date,geoRegion,altersklasse_covid19,entries,type_variant,age_group_type,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202141,SZ,0 - 9,1,altersklasse_covid19,age_group_AKL10,15846,24,0.01,0.15,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0,0
202142,SZ,0 - 9,0,altersklasse_covid19,age_group_AKL10,15846,24,0,0.15,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0,0
202143,SZ,0 - 9,0,altersklasse_covid19,age_group_AKL10,15846,24,0,0.15,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0,0
202144,SZ,0 - 9,0,altersklasse_covid19,age_group_AKL10,15846,24,0,0.15,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0,0
202052,SZ,10 - 19,0,altersklasse_covid19,age_group_AKL10,15253,0,0,0,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0,0
202053,SZ,10 - 19,2,altersklasse_covid19,age_group_AKL10,15253,2,0.01,0.01,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.013,1.3
202101,SZ,10 - 19,5,altersklasse_covid19,age_group_AKL10,15253,7,0.03,0.05,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.008,0.8
202102,SZ,10 - 19,8,altersklasse_covid19,age_group_AKL10,15253,15,0.05,0.1,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.009,0.8999999999999999
202103,SZ,10 - 19,3,altersklasse_covid19,age_group_AKL10,15253,18,0.02,0.12,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.002,0.2
202104,SZ,10 - 19,0,altersklasse_covid19,age_group_AKL10,15253,18,0,0.12,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0,0
202105,SZ,10 - 19,11,altersklasse_covid19,age_group_AKL10,15253,29,0.07,0.19,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.005,0.5
202106,SZ,10 - 19,12,altersklasse_covid19,age_group_AKL10,15253,41,0.08,0.27,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.005,0.5
202107,SZ,10 - 19,2,altersklasse_covid19,age_group_AKL10,15253,43,0.01,0.28,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.001,0.1
202108,SZ,10 - 19,6,altersklasse_covid19,age_group_AKL10,15253,49,0.04,0.32,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.003,0.3
202109,SZ,10 - 19,6,altersklasse_covid19,age_group_AKL10,15253,55,0.04,0.36,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.002,0.2
202110,SZ,10 - 19,14,altersklasse_covid19,age_group_AKL10,15253,69,0.09,0.45,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.004,0.4
202111,SZ,10 - 19,6,altersklasse_covid19,age_group_AKL10,15253,75,0.04,0.49,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.002,0.2
202112,SZ,10 - 19,9,altersklasse_covid19,age_group_AKL10,15253,84,0.06,0.55,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.003,0.3
202113,SZ,10 - 19,5,altersklasse_covid19,age_group_AKL10,15253,89,0.03,0.58,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.002,0.2
202114,SZ,10 - 19,11,altersklasse_covid19,age_group_AKL10,15253,100,0.07,0.66,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.004,0.4
202115,SZ,10 - 19,10,altersklasse_covid19,age_group_AKL10,15253,110,0.07,0.72,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.003,0.3
202116,SZ,10 - 19,23,altersklasse_covid19,age_group_AKL10,15253,133,0.15,0.87,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.004,0.4
202117,SZ,10 - 19,48,altersklasse_covid19,age_group_AKL10,15253,181,0.31,1.19,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.007,0.7000000000000001
202118,SZ,10 - 19,132,altersklasse_covid19,age_group_AKL10,15253,313,0.87,2.05,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.018,1.7999999999999998
202119,SZ,10 - 19,147,altersklasse_covid19,age_group_AKL10,15253,460,0.96,3.02,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.018,1.7999999999999998
202120,SZ,10 - 19,197,altersklasse_covid19,age_group_AKL10,15253,657,1.29,4.31,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.02,2
202121,SZ,10 - 19,252,altersklasse_covid19,age_group_AKL10,15253,909,1.65,5.96,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.025,2.5
202122,SZ,10 - 19,309,altersklasse_covid19,age_group_AKL10,15253,1218,2.03,7.99,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.031,3.1
202123,SZ,10 - 19,347,altersklasse_covid19,age_group_AKL10,15253,1565,2.27,10.26,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.03,3
202124,SZ,10 - 19,438,altersklasse_covid19,age_group_AKL10,15253,2003,2.87,13.13,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.042,4.2
202125,SZ,10 - 19,367,altersklasse_covid19,age_group_AKL10,15253,2370,2.41,15.54,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.046,4.6
202126,SZ,10 - 19,236,altersklasse_covid19,age_group_AKL10,15253,2606,1.55,17.09,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.046,4.6
202127,SZ,10 - 19,226,altersklasse_covid19,age_group_AKL10,15253,2832,1.48,18.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.043,4.3
202128,SZ,10 - 19,263,altersklasse_covid19,age_group_AKL10,15253,3095,1.72,20.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.051,5.1
202129,SZ,10 - 19,335,altersklasse_covid19,age_group_AKL10,15253,3430,2.2,22.49,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.088,8.799999999999999
202130,SZ,10 - 19,264,altersklasse_covid19,age_group_AKL10,15253,3694,1.73,24.22,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.143,14.299999999999999
202131,SZ,10 - 19,177,altersklasse_covid19,age_group_AKL10,15253,3871,1.16,25.38,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.098,9.8
202132,SZ,10 - 19,251,altersklasse_covid19,age_group_AKL10,15253,4122,1.65,27.02,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.143,14.299999999999999
202133,SZ,10 - 19,314,altersklasse_covid19,age_group_AKL10,15253,4436,2.06,29.08,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.146,14.6
202134,SZ,10 - 19,410,altersklasse_covid19,age_group_AKL10,15253,4846,2.69,31.77,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.153,15.299999999999999
202135,SZ,10 - 19,523,altersklasse_covid19,age_group_AKL10,15253,5369,3.43,35.2,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.188,18.8
202136,SZ,10 - 19,585,altersklasse_covid19,age_group_AKL10,15253,5954,3.84,39.03,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.173,17.299999999999997
202137,SZ,10 - 19,508,altersklasse_covid19,age_group_AKL10,15253,6462,3.33,42.37,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.139,13.900000000000002
202138,SZ,10 - 19,461,altersklasse_covid19,age_group_AKL10,15253,6923,3.02,45.39,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.152,15.2
202139,SZ,10 - 19,395,altersklasse_covid19,age_group_AKL10,15253,7318,2.59,47.98,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.155,15.5
202140,SZ,10 - 19,492,altersklasse_covid19,age_group_AKL10,15253,7810,3.23,51.2,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.165,16.5
202141,SZ,10 - 19,409,altersklasse_covid19,age_group_AKL10,15253,8219,2.68,53.88,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.129,12.9
202142,SZ,10 - 19,315,altersklasse_covid19,age_group_AKL10,15253,8534,2.07,55.95,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.141,14.099999999999998
202143,SZ,10 - 19,219,altersklasse_covid19,age_group_AKL10,15253,8753,1.44,57.39,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.147,14.7
202144,SZ,10 - 19,143,altersklasse_covid19,age_group_AKL10,15253,8896,0.94,58.32,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.148,14.799999999999999
202052,SZ,20 - 29,4,altersklasse_covid19,age_group_AKL10,18405,4,0.02,0.02,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.04,4
202053,SZ,20 - 29,7,altersklasse_covid19,age_group_AKL10,18405,11,0.04,0.06,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.046,4.6
202101,SZ,20 - 29,26,altersklasse_covid19,age_group_AKL10,18405,37,0.14,0.2,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.039,3.9
202102,SZ,20 - 29,31,altersklasse_covid19,age_group_AKL10,18405,68,0.17,0.37,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.036,3.5999999999999996
202103,SZ,20 - 29,40,altersklasse_covid19,age_group_AKL10,18405,108,0.22,0.59,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.026,2.6
202104,SZ,20 - 29,17,altersklasse_covid19,age_group_AKL10,18405,125,0.09,0.68,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.016,1.6
202105,SZ,20 - 29,65,altersklasse_covid19,age_group_AKL10,18405,190,0.35,1.03,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.029,2.9000000000000004
202106,SZ,20 - 29,64,altersklasse_covid19,age_group_AKL10,18405,254,0.35,1.38,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.026,2.6
202107,SZ,20 - 29,25,altersklasse_covid19,age_group_AKL10,18405,279,0.14,1.52,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.011,1.0999999999999999
202108,SZ,20 - 29,36,altersklasse_covid19,age_group_AKL10,18405,315,0.2,1.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.015,1.5
202109,SZ,20 - 29,61,altersklasse_covid19,age_group_AKL10,18405,376,0.33,2.04,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.021,2.1
202110,SZ,20 - 29,73,altersklasse_covid19,age_group_AKL10,18405,449,0.4,2.44,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.022,2.1999999999999997
202111,SZ,20 - 29,33,altersklasse_covid19,age_group_AKL10,18405,482,0.18,2.62,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.012,1.2
202112,SZ,20 - 29,36,altersklasse_covid19,age_group_AKL10,18405,518,0.2,2.81,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.012,1.2
202113,SZ,20 - 29,50,altersklasse_covid19,age_group_AKL10,18405,568,0.27,3.09,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.018,1.7999999999999998
202114,SZ,20 - 29,67,altersklasse_covid19,age_group_AKL10,18405,635,0.36,3.45,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.022,2.1999999999999997
202115,SZ,20 - 29,43,altersklasse_covid19,age_group_AKL10,18405,678,0.23,3.68,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.012,1.2
202116,SZ,20 - 29,143,altersklasse_covid19,age_group_AKL10,18405,821,0.78,4.46,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.026,2.6
202117,SZ,20 - 29,326,altersklasse_covid19,age_group_AKL10,18405,1147,1.77,6.23,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.048,4.8
202118,SZ,20 - 29,655,altersklasse_covid19,age_group_AKL10,18405,1802,3.56,9.79,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.087,8.7
202119,SZ,20 - 29,605,altersklasse_covid19,age_group_AKL10,18405,2407,3.29,13.08,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.074,7.3999999999999995
202120,SZ,20 - 29,725,altersklasse_covid19,age_group_AKL10,18405,3132,3.94,17.02,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.074,7.3999999999999995
202121,SZ,20 - 29,963,altersklasse_covid19,age_group_AKL10,18405,4095,5.23,22.25,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.097,9.700000000000001
202122,SZ,20 - 29,1089,altersklasse_covid19,age_group_AKL10,18405,5184,5.92,28.17,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.108,10.8
202123,SZ,20 - 29,1192,altersklasse_covid19,age_group_AKL10,18405,6376,6.48,34.64,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.103,10.299999999999999
202124,SZ,20 - 29,1352,altersklasse_covid19,age_group_AKL10,18405,7728,7.35,41.99,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.129,12.9
202125,SZ,20 - 29,1237,altersklasse_covid19,age_group_AKL10,18405,8965,6.72,48.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.156,15.6
202126,SZ,20 - 29,711,altersklasse_covid19,age_group_AKL10,18405,9676,3.86,52.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.14,14.000000000000002
202127,SZ,20 - 29,686,altersklasse_covid19,age_group_AKL10,18405,10362,3.73,56.3,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.131,13.100000000000001
202128,SZ,20 - 29,867,altersklasse_covid19,age_group_AKL10,18405,11229,4.71,61.01,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.168,16.8
202129,SZ,20 - 29,660,altersklasse_covid19,age_group_AKL10,18405,11889,3.59,64.6,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.174,17.4
202130,SZ,20 - 29,298,altersklasse_covid19,age_group_AKL10,18405,12187,1.62,66.22,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.161,16.1
202131,SZ,20 - 29,316,altersklasse_covid19,age_group_AKL10,18405,12503,1.72,67.93,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.175,17.5
202132,SZ,20 - 29,273,altersklasse_covid19,age_group_AKL10,18405,12776,1.48,69.42,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.156,15.6
202133,SZ,20 - 29,287,altersklasse_covid19,age_group_AKL10,18405,13063,1.56,70.98,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.133,13.3
202134,SZ,20 - 29,363,altersklasse_covid19,age_group_AKL10,18405,13426,1.97,72.95,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.136,13.600000000000001
202135,SZ,20 - 29,403,altersklasse_covid19,age_group_AKL10,18405,13829,2.19,75.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.145,14.499999999999998
202136,SZ,20 - 29,566,altersklasse_covid19,age_group_AKL10,18405,14395,3.08,78.21,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.167,16.7
202137,SZ,20 - 29,665,altersklasse_covid19,age_group_AKL10,18405,15060,3.61,81.83,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.182,18.2
202138,SZ,20 - 29,464,altersklasse_covid19,age_group_AKL10,18405,15524,2.52,84.35,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.153,15.299999999999999
202139,SZ,20 - 29,439,altersklasse_covid19,age_group_AKL10,18405,15963,2.39,86.73,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.172,17.2
202140,SZ,20 - 29,540,altersklasse_covid19,age_group_AKL10,18405,16503,2.93,89.67,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.181,18.099999999999998
202141,SZ,20 - 29,569,altersklasse_covid19,age_group_AKL10,18405,17072,3.09,92.76,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.18,18
202142,SZ,20 - 29,393,altersklasse_covid19,age_group_AKL10,18405,17465,2.14,94.89,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.176,17.599999999999998
202143,SZ,20 - 29,267,altersklasse_covid19,age_group_AKL10,18405,17732,1.45,96.34,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.18,18
202144,SZ,20 - 29,183,altersklasse_covid19,age_group_AKL10,18405,17915,0.99,97.34,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.19,19
202052,SZ,30 - 39,3,altersklasse_covid19,age_group_AKL10,21864,3,0.01,0.01,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.03,3
202053,SZ,30 - 39,7,altersklasse_covid19,age_group_AKL10,21864,10,0.03,0.05,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.046,4.6
202101,SZ,30 - 39,42,altersklasse_covid19,age_group_AKL10,21864,52,0.19,0.24,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.064,6.4
202102,SZ,30 - 39,50,altersklasse_covid19,age_group_AKL10,21864,102,0.23,0.47,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.058,5.800000000000001
202103,SZ,30 - 39,54,altersklasse_covid19,age_group_AKL10,21864,156,0.25,0.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.035,3.5000000000000004
202104,SZ,30 - 39,29,altersklasse_covid19,age_group_AKL10,21864,185,0.13,0.85,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.028,2.8000000000000003
202105,SZ,30 - 39,127,altersklasse_covid19,age_group_AKL10,21864,312,0.58,1.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.057,5.7
202106,SZ,30 - 39,118,altersklasse_covid19,age_group_AKL10,21864,430,0.54,1.97,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.047,4.7
202107,SZ,30 - 39,43,altersklasse_covid19,age_group_AKL10,21864,473,0.2,2.16,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.019,1.9
202108,SZ,30 - 39,55,altersklasse_covid19,age_group_AKL10,21864,528,0.25,2.41,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.023,2.3
202109,SZ,30 - 39,134,altersklasse_covid19,age_group_AKL10,21864,662,0.61,3.03,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.047,4.7
202110,SZ,30 - 39,130,altersklasse_covid19,age_group_AKL10,21864,792,0.59,3.62,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.039,3.9
202111,SZ,30 - 39,50,altersklasse_covid19,age_group_AKL10,21864,842,0.23,3.85,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.018,1.7999999999999998
202112,SZ,30 - 39,53,altersklasse_covid19,age_group_AKL10,21864,895,0.24,4.09,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.017,1.7000000000000002
202113,SZ,30 - 39,88,altersklasse_covid19,age_group_AKL10,21864,983,0.4,4.5,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.032,3.2
202114,SZ,30 - 39,96,altersklasse_covid19,age_group_AKL10,21864,1079,0.44,4.94,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.031,3.1
202115,SZ,30 - 39,88,altersklasse_covid19,age_group_AKL10,21864,1167,0.4,5.34,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.024,2.4
202116,SZ,30 - 39,186,altersklasse_covid19,age_group_AKL10,21864,1353,0.85,6.19,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.034,3.4000000000000004
202117,SZ,30 - 39,480,altersklasse_covid19,age_group_AKL10,21864,1833,2.2,8.38,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.071,7.1
202118,SZ,30 - 39,878,altersklasse_covid19,age_group_AKL10,21864,2711,4.02,12.4,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.117,11.700000000000001
202119,SZ,30 - 39,1006,altersklasse_covid19,age_group_AKL10,21864,3717,4.6,17,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.123,12.3
202120,SZ,30 - 39,1106,altersklasse_covid19,age_group_AKL10,21864,4823,5.06,22.06,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.114,11.4
202121,SZ,30 - 39,1321,altersklasse_covid19,age_group_AKL10,21864,6144,6.04,28.1,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.133,13.3
202122,SZ,30 - 39,1608,altersklasse_covid19,age_group_AKL10,21864,7752,7.35,35.46,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.159,15.9
202123,SZ,30 - 39,1893,altersklasse_covid19,age_group_AKL10,21864,9645,8.66,44.11,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.163,16.3
202124,SZ,30 - 39,1875,altersklasse_covid19,age_group_AKL10,21864,11520,8.58,52.69,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.178,17.8
202125,SZ,30 - 39,1474,altersklasse_covid19,age_group_AKL10,21864,12994,6.74,59.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.186,18.6
202126,SZ,30 - 39,971,altersklasse_covid19,age_group_AKL10,21864,13965,4.44,63.87,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.191,19.1
202127,SZ,30 - 39,1014,altersklasse_covid19,age_group_AKL10,21864,14979,4.64,68.51,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.193,19.3
202128,SZ,30 - 39,1058,altersklasse_covid19,age_group_AKL10,21864,16037,4.84,73.35,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.205,20.5
202129,SZ,30 - 39,728,altersklasse_covid19,age_group_AKL10,21864,16765,3.33,76.68,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.191,19.1
202130,SZ,30 - 39,323,altersklasse_covid19,age_group_AKL10,21864,17088,1.48,78.16,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.175,17.5
202131,SZ,30 - 39,353,altersklasse_covid19,age_group_AKL10,21864,17441,1.61,79.77,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.196,19.6
202132,SZ,30 - 39,308,altersklasse_covid19,age_group_AKL10,21864,17749,1.41,81.18,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.175,17.5
202133,SZ,30 - 39,401,altersklasse_covid19,age_group_AKL10,21864,18150,1.83,83.01,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.186,18.6
202134,SZ,30 - 39,496,altersklasse_covid19,age_group_AKL10,21864,18646,2.27,85.28,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.185,18.5
202135,SZ,30 - 39,484,altersklasse_covid19,age_group_AKL10,21864,19130,2.21,87.5,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.174,17.4
202136,SZ,30 - 39,596,altersklasse_covid19,age_group_AKL10,21864,19726,2.73,90.22,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.176,17.599999999999998
202137,SZ,30 - 39,729,altersklasse_covid19,age_group_AKL10,21864,20455,3.33,93.56,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.199,19.900000000000002
202138,SZ,30 - 39,619,altersklasse_covid19,age_group_AKL10,21864,21074,2.83,96.39,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.204,20.4
202139,SZ,30 - 39,507,altersklasse_covid19,age_group_AKL10,21864,21581,2.32,98.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.199,19.900000000000002
202140,SZ,30 - 39,550,altersklasse_covid19,age_group_AKL10,21864,22131,2.52,101.22,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.184,18.4
202141,SZ,30 - 39,619,altersklasse_covid19,age_group_AKL10,21864,22750,2.83,104.05,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.196,19.6
202142,SZ,30 - 39,476,altersklasse_covid19,age_group_AKL10,21864,23226,2.18,106.23,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.213,21.3
202143,SZ,30 - 39,316,altersklasse_covid19,age_group_AKL10,21864,23542,1.45,107.67,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.213,21.3
202144,SZ,30 - 39,198,altersklasse_covid19,age_group_AKL10,21864,23740,0.91,108.58,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.205,20.5
202052,SZ,40 - 49,9,altersklasse_covid19,age_group_AKL10,22820,9,0.04,0.04,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.091,9.1
202053,SZ,40 - 49,14,altersklasse_covid19,age_group_AKL10,22820,23,0.06,0.1,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.092,9.2
202101,SZ,40 - 49,83,altersklasse_covid19,age_group_AKL10,22820,106,0.36,0.46,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.126,12.6
202102,SZ,40 - 49,68,altersklasse_covid19,age_group_AKL10,22820,174,0.3,0.76,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.079,7.9
202103,SZ,40 - 49,74,altersklasse_covid19,age_group_AKL10,22820,248,0.32,1.09,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.048,4.8
202104,SZ,40 - 49,50,altersklasse_covid19,age_group_AKL10,22820,298,0.22,1.31,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.048,4.8
202105,SZ,40 - 49,183,altersklasse_covid19,age_group_AKL10,22820,481,0.8,2.11,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.082,8.200000000000001
202106,SZ,40 - 49,184,altersklasse_covid19,age_group_AKL10,22820,665,0.81,2.91,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.074,7.3999999999999995
202107,SZ,40 - 49,77,altersklasse_covid19,age_group_AKL10,22820,742,0.34,3.25,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.034,3.4000000000000004
202108,SZ,40 - 49,127,altersklasse_covid19,age_group_AKL10,22820,869,0.56,3.81,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.054,5.4
202109,SZ,40 - 49,219,altersklasse_covid19,age_group_AKL10,22820,1088,0.96,4.77,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.077,7.7
202110,SZ,40 - 49,186,altersklasse_covid19,age_group_AKL10,22820,1274,0.82,5.58,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.056,5.6000000000000005
202111,SZ,40 - 49,106,altersklasse_covid19,age_group_AKL10,22820,1380,0.46,6.05,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.038,3.8
202112,SZ,40 - 49,145,altersklasse_covid19,age_group_AKL10,22820,1525,0.64,6.68,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.046,4.6
202113,SZ,40 - 49,172,altersklasse_covid19,age_group_AKL10,22820,1697,0.75,7.44,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.063,6.3
