date,geoRegion,entries,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-10-02,GR,704,200096,242609,0.35,0.4,121.25,802.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-10-03,GR,0,200096,242609,0,0.39,121.25,774.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-10-04,GR,721,200096,243330,0.36,0.4,121.61,807.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-10-05,GR,727,200096,244057,0.36,0.37,121.97,739.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-10-06,GR,635,200096,244692,0.32,0.36,122.29,725,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-10-07,GR,1032,200096,245724,0.52,0.36,122.8,725.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-10-08,GR,1355,200096,247079,0.68,0.34,123.48,682,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-10-09,GR,605,200096,247684,0.3,0.34,123.78,682.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-10-10,GR,6,200096,247690,0,0.35,123.79,691.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-10-11,GR,414,200096,248104,0.21,0.35,123.99,688.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-10-12,GR,731,200096,248835,0.37,0.35,124.36,691,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-10-13,GR,698,200096,249533,0.35,0.33,124.71,656,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-10-14,GR,1012,200096,250545,0.51,0.34,125.21,668.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-10-15,GR,1371,200096,251916,0.69,0.32,125.9,644.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-10-16,GR,360,200096,252276,0.18,0.31,126.08,621.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-10-17,GR,94,200096,252370,0.05,0.28,126.12,559.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-10-18,GR,247,200096,252617,0.12,0.25,126.25,503.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-10-19,GR,569,200096,253186,0.28,0.2,126.53,406.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-10-20,GR,262,200096,253448,0.13,0.21,126.66,416.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-10-21,GR,619,200096,254067,0.31,0.2,126.97,403,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-10-22,GR,697,200096,254764,0.35,0.19,127.32,390.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-10-23,GR,427,200096,255191,0.21,0.19,127.53,372.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-10-24,GR,0,200096,255191,0,0.2,127.53,393.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-10-25,GR,162,200096,255353,0.08,0.19,127.62,390.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-10-26,GR,443,200096,255796,0.22,0.18,127.84,359.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-10-27,GR,408,200096,256204,0.2,0.17,128.04,334.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-10-28,GR,595,200096,256799,0.3,0.17,128.34,334.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-10-29,GR,479,200096,257278,0.24,0.16,128.58,329.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-10-30,GR,253,200096,257531,0.13,0.16,128.7,328.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-10-31,GR,1,200096,257532,0,0.15,128.7,295.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-11-01,GR,130,200096,257662,0.06,0.13,128.77,254.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-11-02,GR,433,200096,258095,0.22,0.12,128.99,248.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-11-03,GR,179,200096,258274,0.09,0.12,129.08,248.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-11-04,GR,307,200096,258581,0.15,0.12,129.23,248,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-11-05,GR,434,200096,259015,0.22,NA,129.45,NA,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-11-06,GR,253,200096,259268,0.13,NA,129.57,NA,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-11-07,GR,0,200096,259268,0,NA,129.57,NA,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2020-12-21,JU,0,73709,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2020-12-22,JU,0,73709,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2020-12-23,JU,0,73709,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2020-12-24,JU,0,73709,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2020-12-25,JU,0,73709,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2020-12-26,JU,0,73709,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2020-12-27,JU,0,73709,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2020-12-28,JU,0,73709,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2020-12-29,JU,0,73709,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2020-12-30,JU,0,73709,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2020-12-31,JU,0,73709,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-01,JU,0,73709,0,0,0.03,0,21.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-02,JU,0,73709,0,0,0.04,0,29.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-03,JU,0,73709,0,0,0.06,0,42,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-04,JU,152,73709,152,0.21,0.08,0.21,61.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-05,JU,54,73709,206,0.07,0.1,0.28,76.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-06,JU,88,73709,294,0.12,0.1,0.4,76.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-07,JU,138,73709,432,0.19,0.1,0.59,76.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-08,JU,103,73709,535,0.14,0.09,0.73,64.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-09,JU,0,73709,535,0,0.09,0.73,64.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-10,JU,0,73709,535,0,0.08,0.73,57.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-11,JU,66,73709,601,0.09,0.06,0.82,44.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-12,JU,54,73709,655,0.07,0.09,0.89,62.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-13,JU,42,73709,697,0.06,0.09,0.95,62.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-14,JU,48,73709,745,0.07,0.09,1.01,62.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-15,JU,229,73709,974,0.31,0.09,1.32,65,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-16,JU,0,73709,974,0,0.12,1.32,86.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-17,JU,0,73709,974,0,0.17,1.32,125.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-18,JU,82,73709,1056,0.11,0.22,1.43,163.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-19,JU,206,73709,1262,0.28,0.22,1.71,158.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-20,JU,315,73709,1577,0.43,0.22,2.14,158.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-21,JU,310,73709,1887,0.42,0.22,2.56,158.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-22,JU,197,73709,2084,0.27,0.24,2.83,173.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-23,JU,0,73709,2084,0,0.23,2.83,167,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-24,JU,0,73709,2084,0,0.19,2.83,140.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-25,JU,187,73709,2271,0.25,0.16,3.08,115,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-26,JU,160,73709,2431,0.22,0.12,3.3,86.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-27,JU,130,73709,2561,0.18,0.12,3.47,86.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-28,JU,131,73709,2692,0.18,0.12,3.65,86.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-29,JU,0,73709,2692,0,0.13,3.65,94.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-30,JU,0,73709,2692,0,0.17,3.65,127.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-31,JU,0,73709,2692,0,0.19,3.65,137.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-02-01,JU,241,73709,2933,0.33,0.19,3.98,141.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-02-02,JU,390,73709,3323,0.53,0.24,4.51,173.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-02-03,JU,201,73709,3524,0.27,0.24,4.78,173.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-02-04,JU,156,73709,3680,0.21,0.24,4.99,173.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-02-05,JU,227,73709,3907,0.31,0.22,5.3,162.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-02-06,JU,0,73709,3907,0,0.18,5.3,131.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-02-07,JU,0,73709,3907,0,0.19,5.3,138.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-02-08,JU,164,73709,4071,0.22,0.21,5.52,155,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-02-09,JU,173,73709,4244,0.23,0.17,5.76,130.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-02-10,JU,252,73709,4496,0.34,0.17,6.1,130.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-02-11,JU,269,73709,4765,0.36,0.17,6.46,130.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-02-12,JU,54,73709,4819,0.07,0.19,6.54,144.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-02-13,JU,0,73709,4819,0,0.22,6.54,162.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-02-14,JU,0,73709,4819,0,0.22,6.54,165.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-02-15,JU,264,73709,5083,0.36,0.22,6.9,164.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-02-16,JU,298,73709,5381,0.4,0.26,7.3,190.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-02-17,JU,276,73709,5657,0.37,0.26,7.67,190.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-02-18,JU,261,73709,5918,0.35,0.26,8.03,190.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-02-19,JU,233,73709,6151,0.32,0.25,8.34,185.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-02-20,JU,0,73709,6151,0,0.26,8.34,193.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-02-21,JU,0,73709,6151,0,0.26,8.34,189,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-02-22,JU,231,73709,6382,0.31,0.25,8.66,186.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-02-23,JU,352,73709,6734,0.48,0.26,9.14,189,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-02-24,JU,246,73709,6980,0.33,0.26,9.47,189,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-02-25,JU,242,73709,7222,0.33,0.26,9.8,189.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-02-26,JU,252,73709,7474,0.34,0.25,10.14,184.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-02-27,JU,0,73709,7474,0,0.23,10.14,169.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-02-28,JU,1,73709,7475,0,0.24,10.14,176.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-01,JU,196,73709,7671,0.27,0.24,10.41,176,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-02,JU,252,73709,7923,0.34,0.24,10.75,177.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-03,JU,291,73709,8214,0.39,0.24,11.14,177.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-04,JU,240,73709,8454,0.33,0.24,11.47,177.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-05,JU,262,73709,8716,0.36,0.24,11.82,176.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-06,JU,0,73709,8716,0,0.24,11.82,174.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-07,JU,0,73709,8716,0,0.25,11.82,180,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-08,JU,190,73709,8906,0.26,0.26,12.08,187.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-09,JU,240,73709,9146,0.33,0.27,12.41,202,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-10,JU,328,73709,9474,0.44,0.27,12.85,202,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-11,JU,294,73709,9768,0.4,0.27,13.25,202,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-12,JU,362,73709,10130,0.49,0.27,13.74,201.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-13,JU,0,73709,10130,0,0.27,13.74,202.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-14,JU,0,73709,10130,0,0.26,13.74,190.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-15,JU,189,73709,10319,0.26,0.24,14,178.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-16,JU,244,73709,10563,0.33,0.22,14.33,165,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-17,JU,246,73709,10809,0.33,0.22,14.66,165,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-18,JU,209,73709,11018,0.28,0.22,14.95,165,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-19,JU,267,73709,11285,0.36,0.22,15.31,166.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-20,JU,0,73709,11285,0,0.23,15.31,167.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-21,JU,0,73709,11285,0,0.24,15.31,180,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-22,JU,202,73709,11487,0.27,0.25,15.58,185.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-23,JU,248,73709,11735,0.34,0.25,15.92,181.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-24,JU,334,73709,12069,0.45,0.25,16.37,181.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-25,JU,247,73709,12316,0.34,0.25,16.71,181.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-26,JU,240,73709,12556,0.33,0.26,17.03,187.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-27,JU,0,73709,12556,0,0.27,17.03,195.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-28,JU,0,73709,12556,0,0.33,17.03,242.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-29,JU,243,73709,12799,0.33,0.35,17.36,258,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-30,JU,304,73709,13103,0.41,0.3,17.78,223.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-31,JU,666,73709,13769,0.9,0.3,18.68,223.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-01,JU,353,73709,14122,0.48,0.3,19.16,223.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-02,JU,0,73709,14122,0,0.26,19.16,189,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-03,JU,0,73709,14122,0,0.25,19.16,187.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-04,JU,0,73709,14122,0,0.2,19.16,150.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-05,JU,0,73709,14122,0,0.22,19.16,162.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-06,JU,292,73709,14414,0.4,0.31,19.56,225.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-07,JU,406,73709,14820,0.55,0.31,20.11,225.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-08,JU,440,73709,15260,0.6,0.31,20.7,225.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-09,JU,442,73709,15702,0.6,0.36,21.3,266.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-10,JU,0,73709,15702,0,0.38,21.3,280.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-11,JU,1,73709,15703,0,0.38,21.3,277.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-12,JU,284,73709,15987,0.39,0.39,21.69,284.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-13,JU,391,73709,16378,0.53,0.38,22.22,276.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-14,JU,382,73709,16760,0.52,0.38,22.74,276.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-15,JU,492,73709,17252,0.67,0.38,23.41,276.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-16,JU,387,73709,17639,0.53,0.39,23.93,287.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-17,JU,0,73709,17639,0,0.41,23.93,300.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-18,JU,0,73709,17639,0,0.43,23.93,318.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-19,JU,363,73709,18002,0.49,0.44,24.42,327.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-20,JU,480,73709,18482,0.65,0.46,25.07,342.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-21,JU,509,73709,18991,0.69,0.46,25.76,342.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-22,JU,556,73709,19547,0.75,0.46,26.52,342.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-23,JU,491,73709,20038,0.67,0.47,27.19,345.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-24,JU,0,73709,20038,0,0.52,27.19,383.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-25,JU,0,73709,20038,0,0.53,27.19,388.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-26,JU,385,73709,20423,0.52,0.52,27.71,386.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-27,JU,745,73709,21168,1.01,0.53,28.72,387.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-28,JU,542,73709,21710,0.74,0.53,29.45,387.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-29,JU,540,73709,22250,0.73,0.53,30.19,387.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-30,JU,502,73709,22752,0.68,0.57,30.87,421.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-01,JU,0,73709,22752,0,0.58,30.87,425.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-02,JU,0,73709,22752,0,0.63,30.87,461.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-03,JU,622,73709,23374,0.84,0.69,31.71,506.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-04,JU,775,73709,24149,1.05,0.74,32.76,548.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-05,JU,794,73709,24943,1.08,0.82,33.84,605.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-06,JU,852,73709,25795,1.16,0.82,35,605.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-07,JU,799,73709,26594,1.08,0.84,36.08,616.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-08,JU,398,73709,26992,0.54,0.84,36.62,622.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-09,JU,0,73709,26992,0,0.87,36.62,643.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-10,JU,695,73709,27687,0.94,0.85,37.56,625.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-11,JU,818,73709,28505,1.11,0.86,38.67,632.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-12,JU,941,73709,29446,1.28,0.86,39.95,632,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-13,JU,727,73709,30173,0.99,0.86,40.94,632,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-14,JU,846,73709,31019,1.15,0.85,42.08,627.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-15,JU,397,73709,31416,0.54,0.87,42.62,636.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-16,JU,0,73709,31416,0,0.85,42.62,628.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-17,JU,664,73709,32080,0.9,0.89,43.52,656,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-18,JU,882,73709,32962,1.2,0.9,44.72,659.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-19,JU,882,73709,33844,1.2,0.94,45.92,696,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-20,JU,921,73709,34765,1.25,0.94,47.17,696,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-21,JU,873,73709,35638,1.18,0.93,48.35,686.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-22,JU,650,73709,36288,0.88,0.93,49.23,685.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-23,JU,0,73709,36288,0,0.91,49.23,674,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-24,JU,596,73709,36884,0.81,0.91,50.04,671.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-25,JU,874,73709,37758,1.19,0.92,51.23,674.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-26,JU,804,73709,38562,1.09,0.91,52.32,669,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-27,JU,901,73709,39463,1.22,0.91,53.54,669,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-28,JU,898,73709,40361,1.22,0.94,54.76,695.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-29,JU,610,73709,40971,0.83,0.95,55.58,696.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-30,JU,0,73709,40971,0,0.96,55.58,709.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-31,JU,779,73709,41750,1.06,0.93,56.64,683.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-06-01,JU,881,73709,42631,1.2,0.93,57.84,686.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
